arm,engine_rank,minute,attributed_pct,late_share_run_pct,resident_chat_ontime,share_chat_ontime_pct,resident_chat_late,share_chat_late_pct,resident_deepresearch_ontime,share_deepresearch_ontime_pct,resident_deepresearch_late,share_deepresearch_late_pct,resident_swe_ontime,share_swe_ontime_pct,resident_swe_late,share_swe_late_pct,resident_total,unit
FluidServe,3,7.0000,100.0000,0.0400,234.6879,98.0019,0.0000,0.0000,2.0040,0.8368,0.0000,0.0000,2.7809,1.1612,0.0000,0.0000,239.4727,mean concurrently resident requests in a 60 s window
FluidServe,3,8.0000,100.0000,0.0400,240.8476,98.4126,0.0000,0.0000,1.6849,0.6885,0.0000,0.0000,2.2001,0.8990,0.0000,0.0000,244.7326,mean concurrently resident requests in a 60 s window
FluidServe,3,9.0000,100.0000,0.0400,193.3673,93.4040,0.0000,0.0000,9.8331,4.7498,0.0000,0.0000,3.8221,1.8462,0.0000,0.0000,207.0225,mean concurrently resident requests in a 60 s window
FluidServe,3,10.0000,100.0000,0.0400,77.4207,94.1093,0.0000,0.0000,4.7324,5.7525,0.0000,0.0000,0.1137,0.1382,0.0000,0.0000,82.2668,mean concurrently resident requests in a 60 s window
FluidServe,3,11.0000,100.0000,0.0400,65.2331,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.2331,mean concurrently resident requests in a 60 s window
FluidServe,3,12.0000,100.0000,0.0400,158.7039,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,158.7039,mean concurrently resident requests in a 60 s window
FluidServe,3,13.0000,100.0000,0.0400,50.6446,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.6446,mean concurrently resident requests in a 60 s window
FluidServe,3,14.0000,100.0000,0.0400,1.7205,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7205,mean concurrently resident requests in a 60 s window
FluidServe,3,15.0000,100.0000,0.0400,23.3920,33.4833,0.0000,0.0000,22.5735,32.3116,0.0000,0.0000,23.8963,34.2051,0.0000,0.0000,69.8619,mean concurrently resident requests in a 60 s window
FluidServe,3,16.0000,100.0000,0.0400,35.3790,28.8806,0.1066,0.0870,63.4178,51.7694,0.0000,0.0000,23.5973,19.2630,0.0000,0.0000,122.5007,mean concurrently resident requests in a 60 s window
FluidServe,3,17.0000,100.0000,0.0400,6.0962,5.3397,0.1992,0.1745,77.8270,68.1685,0.0000,0.0000,30.0462,26.3174,0.0000,0.0000,114.1686,mean concurrently resident requests in a 60 s window
FluidServe,3,18.0000,100.0000,0.0400,0.2935,0.1873,0.0451,0.0288,107.4922,68.5984,0.0000,0.0000,48.8672,31.1856,0.0000,0.0000,156.6979,mean concurrently resident requests in a 60 s window
FluidServe,3,19.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,123.1516,62.4069,0.0000,0.0000,74.1851,37.5931,0.0000,0.0000,197.3367,mean concurrently resident requests in a 60 s window
FluidServe,3,20.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,113.2384,56.2207,0.0000,0.0000,88.1793,43.7793,0.0000,0.0000,201.4177,mean concurrently resident requests in a 60 s window
FluidServe,3,21.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,123.9564,56.8681,0.0000,0.0000,94.0156,43.1319,0.0000,0.0000,217.9720,mean concurrently resident requests in a 60 s window
FluidServe,3,22.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,128.9855,59.1328,0.0000,0.0000,89.1345,40.8633,0.0084,0.0039,218.1284,mean concurrently resident requests in a 60 s window
FluidServe,3,23.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,108.5049,56.2442,0.0000,0.0000,84.3836,43.7408,0.0290,0.0150,192.9175,mean concurrently resident requests in a 60 s window
FluidServe,3,24.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,124.9054,67.2283,0.0000,0.0000,60.8875,32.7717,0.0000,0.0000,185.7928,mean concurrently resident requests in a 60 s window
FluidServe,3,25.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,129.5767,74.3102,0.0000,0.0000,44.7959,25.6898,0.0000,0.0000,174.3726,mean concurrently resident requests in a 60 s window
FluidServe,3,26.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,131.0720,76.6061,0.0000,0.0000,40.0266,23.3939,0.0000,0.0000,171.0986,mean concurrently resident requests in a 60 s window
FluidServe,3,27.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,129.1833,67.5441,0.0000,0.0000,62.0745,32.4559,0.0000,0.0000,191.2577,mean concurrently resident requests in a 60 s window
FluidServe,3,28.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,133.6716,70.5070,0.0000,0.0000,55.9146,29.4930,0.0000,0.0000,189.5862,mean concurrently resident requests in a 60 s window
FluidServe,3,29.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,133.8515,83.8815,0.0000,0.0000,25.7206,16.1185,0.0000,0.0000,159.5721,mean concurrently resident requests in a 60 s window
FluidServe,3,30.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,141.1072,88.2931,0.0000,0.0000,18.7097,11.7069,0.0000,0.0000,159.8169,mean concurrently resident requests in a 60 s window
FluidServe,3,31.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,127.6072,78.0692,0.0000,0.0000,35.8467,21.9308,0.0000,0.0000,163.4539,mean concurrently resident requests in a 60 s window
FluidServe,3,32.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,60.9286,65.2120,0.0000,0.0000,32.5030,34.7880,0.0000,0.0000,93.4316,mean concurrently resident requests in a 60 s window
FluidServe,3,33.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,33.8449,43.9828,0.0000,0.0000,43.1054,56.0172,0.0000,0.0000,76.9503,mean concurrently resident requests in a 60 s window
FluidServe,3,34.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,93.4573,72.8721,0.0000,0.0000,34.7912,27.1279,0.0000,0.0000,128.2485,mean concurrently resident requests in a 60 s window
FluidServe,3,35.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,126.0632,84.8315,0.0000,0.0000,22.0330,14.8266,0.5080,0.3419,148.6042,mean concurrently resident requests in a 60 s window
FluidServe,3,36.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,127.3271,83.9534,0.0000,0.0000,20.5807,13.5699,3.7562,2.4767,151.6641,mean concurrently resident requests in a 60 s window
FluidServe,3,37.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,127.7857,80.7212,0.0000,0.0000,30.1013,19.0147,0.4181,0.2641,158.3051,mean concurrently resident requests in a 60 s window
FluidServe,3,38.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,119.7010,77.2660,0.0000,0.0000,35.0908,22.6508,0.1289,0.0832,154.9207,mean concurrently resident requests in a 60 s window
FluidServe,3,39.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,115.8335,80.3820,0.0000,0.0000,28.2703,19.6180,0.0000,0.0000,144.1039,mean concurrently resident requests in a 60 s window
FluidServe,3,40.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,97.6008,84.4664,0.0000,0.0000,17.9490,15.5336,0.0000,0.0000,115.5498,mean concurrently resident requests in a 60 s window
FluidServe,3,41.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,51.8968,75.0154,0.0000,0.0000,17.2847,24.9846,0.0000,0.0000,69.1815,mean concurrently resident requests in a 60 s window
FluidServe,3,42.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,106.7888,75.2960,0.0000,0.0000,35.0366,24.7040,0.0000,0.0000,141.8254,mean concurrently resident requests in a 60 s window
FluidServe,3,43.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,62.8635,72.9245,0.0000,0.0000,23.3400,27.0755,0.0000,0.0000,86.2035,mean concurrently resident requests in a 60 s window
FluidServe,3,44.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,0.3722,2.3198,0.0000,0.0000,15.6719,97.6802,0.0000,0.0000,16.0441,mean concurrently resident requests in a 60 s window
FluidServe,3,45.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,28.7815,41.7116,0.0000,0.0000,40.2197,58.2884,0.0000,0.0000,69.0012,mean concurrently resident requests in a 60 s window
FluidServe,3,46.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,122.7868,79.2828,0.0000,0.0000,32.0852,20.7172,0.0000,0.0000,154.8720,mean concurrently resident requests in a 60 s window
FluidServe,3,47.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,131.3387,80.1946,0.0000,0.0000,31.8541,19.4499,0.5823,0.3555,163.7751,mean concurrently resident requests in a 60 s window
FluidServe,3,48.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,133.4826,80.9004,0.0014,0.0008,31.4048,19.0336,0.1074,0.0651,164.9962,mean concurrently resident requests in a 60 s window
FluidServe,3,49.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,158.1481,83.1265,0.0046,0.0024,32.0702,16.8569,0.0271,0.0143,190.2500,mean concurrently resident requests in a 60 s window
FluidServe,3,50.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,161.0468,81.9654,0.0046,0.0023,34.9331,17.7794,0.4968,0.2529,196.4814,mean concurrently resident requests in a 60 s window
FluidServe,3,51.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,163.3189,81.6700,0.0000,0.0000,36.6536,18.3292,0.0017,0.0008,199.9742,mean concurrently resident requests in a 60 s window
FluidServe,3,52.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,172.2701,81.5963,0.0000,0.0000,38.5969,18.2815,0.2579,0.1222,211.1249,mean concurrently resident requests in a 60 s window
FluidServe,3,53.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,161.8549,80.8246,0.0000,0.0000,38.1636,19.0575,0.2361,0.1179,200.2546,mean concurrently resident requests in a 60 s window
FluidServe,3,54.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,171.2678,82.4627,0.0000,0.0000,35.9947,17.3309,0.4287,0.2064,207.6913,mean concurrently resident requests in a 60 s window
FluidServe,3,55.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,152.0923,87.2799,0.0000,0.0000,20.7962,11.9341,1.3696,0.7860,174.2581,mean concurrently resident requests in a 60 s window
FluidServe,3,56.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,179.8050,90.4924,0.0197,0.0099,18.8715,9.4977,0.0000,0.0000,198.6962,mean concurrently resident requests in a 60 s window
FluidServe,3,57.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,166.9963,85.2825,0.0082,0.0042,27.9788,14.2883,0.8323,0.4250,195.8156,mean concurrently resident requests in a 60 s window
FluidServe,3,58.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,141.2284,81.8239,0.0000,0.0000,31.1915,18.0715,0.1806,0.1046,172.6005,mean concurrently resident requests in a 60 s window
FluidServe,3,59.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,131.0383,89.6628,0.0000,0.0000,15.1074,10.3372,0.0000,0.0000,146.1457,mean concurrently resident requests in a 60 s window
FluidServe,3,60.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,1.0060,93.9760,0.0000,0.0000,0.0645,6.0240,0.0000,0.0000,1.0705,mean concurrently resident requests in a 60 s window
FluidServe,4,0.0000,100.0000,0.0400,0.1933,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1933,mean concurrently resident requests in a 60 s window
FluidServe,4,1.0000,100.0000,0.0400,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,mean concurrently resident requests in a 60 s window
FluidServe,4,2.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5885,100.0000,0.0000,0.0000,1.5885,mean concurrently resident requests in a 60 s window
FluidServe,4,3.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3641,100.0000,0.0000,0.0000,2.3641,mean concurrently resident requests in a 60 s window
FluidServe,4,4.0000,100.0000,0.0400,2.6723,37.3405,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4843,62.6595,0.0000,0.0000,7.1567,mean concurrently resident requests in a 60 s window
FluidServe,4,5.0000,100.0000,0.0400,158.3796,95.6049,0.0000,0.0000,0.0080,0.0049,0.0000,0.0000,7.2728,4.3902,0.0000,0.0000,165.6604,mean concurrently resident requests in a 60 s window
FluidServe,4,6.0000,100.0000,0.0400,145.1976,86.8367,0.0000,0.0000,15.8526,9.4808,0.0000,0.0000,6.1575,3.6826,0.0000,0.0000,167.2077,mean concurrently resident requests in a 60 s window
FluidServe,4,7.0000,100.0000,0.0400,153.5817,86.9401,0.0000,0.0000,17.4727,9.8910,0.0000,0.0000,5.5979,3.1689,0.0000,0.0000,176.6522,mean concurrently resident requests in a 60 s window
FluidServe,4,8.0000,100.0000,0.0400,103.0547,71.5570,0.0000,0.0000,31.1143,21.6045,0.0000,0.0000,9.8486,6.8385,0.0000,0.0000,144.0177,mean concurrently resident requests in a 60 s window
FluidServe,4,9.0000,100.0000,0.0400,90.7345,68.8195,0.0000,0.0000,33.1393,25.1352,0.0000,0.0000,7.9704,6.0453,0.0000,0.0000,131.8442,mean concurrently resident requests in a 60 s window
FluidServe,4,10.0000,100.0000,0.0400,9.6006,18.2873,0.0000,0.0000,35.4170,67.4624,0.0000,0.0000,7.4812,14.2503,0.0000,0.0000,52.4989,mean concurrently resident requests in a 60 s window
FluidServe,4,11.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,29.9119,77.8004,0.0000,0.0000,8.5351,22.1996,0.0000,0.0000,38.4470,mean concurrently resident requests in a 60 s window
FluidServe,4,12.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,43.6382,78.0998,0.0000,0.0000,12.2367,21.9002,0.0000,0.0000,55.8750,mean concurrently resident requests in a 60 s window
FluidServe,4,13.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,31.4111,80.1983,0.0000,0.0000,7.7557,19.8017,0.0000,0.0000,39.1668,mean concurrently resident requests in a 60 s window
FluidServe,4,14.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,15.1291,77.4438,0.0000,0.0000,4.4065,22.5562,0.0000,0.0000,19.5356,mean concurrently resident requests in a 60 s window
FluidServe,4,15.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,64.5371,54.2733,0.0000,0.0000,54.3743,45.7267,0.0000,0.0000,118.9114,mean concurrently resident requests in a 60 s window
FluidServe,4,16.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,116.2364,66.7168,0.0000,0.0000,57.9873,33.2832,0.0000,0.0000,174.2237,mean concurrently resident requests in a 60 s window
FluidServe,4,17.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,129.0801,76.6562,0.0000,0.0000,39.3083,23.3438,0.0000,0.0000,168.3884,mean concurrently resident requests in a 60 s window
FluidServe,4,18.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,131.2428,73.9479,0.0000,0.0000,46.2373,26.0521,0.0000,0.0000,177.4801,mean concurrently resident requests in a 60 s window
FluidServe,4,19.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,123.4074,69.7549,0.0000,0.0000,53.5084,30.2451,0.0000,0.0000,176.9158,mean concurrently resident requests in a 60 s window
FluidServe,4,20.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,131.5380,68.4000,0.0000,0.0000,60.7692,31.6000,0.0000,0.0000,192.3072,mean concurrently resident requests in a 60 s window
FluidServe,4,21.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,113.3664,60.9948,0.0000,0.0000,72.4960,39.0052,0.0000,0.0000,185.8624,mean concurrently resident requests in a 60 s window
FluidServe,4,22.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,120.7858,61.9277,0.0000,0.0000,74.2573,38.0723,0.0000,0.0000,195.0431,mean concurrently resident requests in a 60 s window
FluidServe,4,23.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,100.6160,54.0269,0.0000,0.0000,85.2757,45.7897,0.3415,0.1834,186.2332,mean concurrently resident requests in a 60 s window
FluidServe,4,24.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,88.4430,48.6583,0.0000,0.0000,93.0908,51.2153,0.2297,0.1264,181.7635,mean concurrently resident requests in a 60 s window
FluidServe,4,25.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,98.6832,62.5488,0.0000,0.0000,59.0868,37.4512,0.0000,0.0000,157.7700,mean concurrently resident requests in a 60 s window
FluidServe,4,26.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,93.5404,58.2616,0.0000,0.0000,67.0119,41.7384,0.0000,0.0000,160.5523,mean concurrently resident requests in a 60 s window
FluidServe,4,27.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,95.9701,54.3751,0.0000,0.0000,80.5263,45.6249,0.0000,0.0000,176.4963,mean concurrently resident requests in a 60 s window
FluidServe,4,28.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,102.6114,59.2457,0.0000,0.0000,70.5851,40.7543,0.0000,0.0000,173.1964,mean concurrently resident requests in a 60 s window
FluidServe,4,29.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,87.2479,60.3439,0.0000,0.0000,57.3366,39.6561,0.0000,0.0000,144.5845,mean concurrently resident requests in a 60 s window
FluidServe,4,30.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,57.7484,81.4920,0.0000,0.0000,13.1155,18.5080,0.0000,0.0000,70.8638,mean concurrently resident requests in a 60 s window
FluidServe,4,31.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,90.0939,93.0697,0.0000,0.0000,6.7087,6.9303,0.0000,0.0000,96.8026,mean concurrently resident requests in a 60 s window
FluidServe,4,32.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,123.6705,95.9093,0.0000,0.0000,5.2747,4.0907,0.0000,0.0000,128.9452,mean concurrently resident requests in a 60 s window
FluidServe,4,33.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,152.1141,99.5077,0.0000,0.0000,0.7525,0.4923,0.0000,0.0000,152.8667,mean concurrently resident requests in a 60 s window
FluidServe,4,34.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,136.4290,86.8358,0.0000,0.0000,20.6825,13.1642,0.0000,0.0000,157.1116,mean concurrently resident requests in a 60 s window
FluidServe,4,35.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,140.9519,81.9705,0.0128,0.0074,30.6337,17.8150,0.3561,0.2071,171.9544,mean concurrently resident requests in a 60 s window
FluidServe,4,36.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,148.7003,82.3197,0.0091,0.0050,31.8154,17.6128,0.1127,0.0624,180.6375,mean concurrently resident requests in a 60 s window
FluidServe,4,37.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,148.8965,81.7953,0.0000,0.0000,33.1390,18.2047,0.0000,0.0000,182.0355,mean concurrently resident requests in a 60 s window
FluidServe,4,38.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,145.7603,82.7666,0.0000,0.0000,30.3497,17.2334,0.0000,0.0000,176.1100,mean concurrently resident requests in a 60 s window
FluidServe,4,39.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,136.3092,80.0770,0.0000,0.0000,33.9134,19.9230,0.0000,0.0000,170.2225,mean concurrently resident requests in a 60 s window
FluidServe,4,40.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,115.7830,79.6698,0.0000,0.0000,29.5457,20.3302,0.0000,0.0000,145.3287,mean concurrently resident requests in a 60 s window
FluidServe,4,41.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,114.0348,79.4641,0.0000,0.0000,29.4700,20.5359,0.0000,0.0000,143.5049,mean concurrently resident requests in a 60 s window
FluidServe,4,42.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,134.4593,85.6375,0.0000,0.0000,22.5505,14.3625,0.0000,0.0000,157.0098,mean concurrently resident requests in a 60 s window
FluidServe,4,43.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,116.7993,88.3729,0.0000,0.0000,15.3672,11.6271,0.0000,0.0000,132.1665,mean concurrently resident requests in a 60 s window
FluidServe,4,44.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,137.3417,99.6653,0.0000,0.0000,0.4612,0.3347,0.0000,0.0000,137.8029,mean concurrently resident requests in a 60 s window
FluidServe,4,45.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,158.0887,98.9463,0.0000,0.0000,1.6836,1.0537,0.0000,0.0000,159.7723,mean concurrently resident requests in a 60 s window
FluidServe,4,46.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,162.6093,93.7672,0.0000,0.0000,10.8087,6.2328,0.0000,0.0000,173.4180,mean concurrently resident requests in a 60 s window
FluidServe,4,47.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,163.3603,93.6220,0.0000,0.0000,11.1289,6.3780,0.0000,0.0000,174.4892,mean concurrently resident requests in a 60 s window
FluidServe,4,48.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,151.3240,90.1216,0.0000,0.0000,16.5869,9.8784,0.0000,0.0000,167.9109,mean concurrently resident requests in a 60 s window
FluidServe,4,49.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,170.6574,92.1013,0.0000,0.0000,14.6319,7.8966,0.0038,0.0021,185.2931,mean concurrently resident requests in a 60 s window
FluidServe,4,50.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,172.2348,90.3256,0.0002,0.0001,18.4377,9.6693,0.0095,0.0050,190.6822,mean concurrently resident requests in a 60 s window
FluidServe,4,51.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,184.5745,90.6257,0.0011,0.0005,19.0911,9.3737,0.0000,0.0000,203.6667,mean concurrently resident requests in a 60 s window
FluidServe,4,52.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,190.0594,88.6494,0.0001,0.0000,24.3350,11.3506,0.0000,0.0000,214.3946,mean concurrently resident requests in a 60 s window
FluidServe,4,53.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,194.5695,87.7840,0.0000,0.0000,26.9455,12.1570,0.1308,0.0590,221.6458,mean concurrently resident requests in a 60 s window
FluidServe,4,54.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,181.0956,85.8331,0.0000,0.0000,29.8902,14.1669,0.0000,0.0000,210.9858,mean concurrently resident requests in a 60 s window
FluidServe,4,55.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,175.1750,82.6943,0.0000,0.0000,36.6167,17.2855,0.0427,0.0201,211.8344,mean concurrently resident requests in a 60 s window
FluidServe,4,56.0000,100.0000,0.0400,0.0000,0.0000,0.0000,0.0000,152.1479,83.4042,0.0000,0.0000,30.0250,16.4591,0.2494,0.1367,182.4223,mean concurrently resident requests in a 60 s window
