fleet,fleet_short,budget_ms_per_token,crossover_footprint_tokens,crossover_footprint_tokens_min,crossover_footprint_tokens_max,resident_footprint_tokens,resident_footprint_tokens_min,resident_footprint_tokens_max,resident_footprint_p25,resident_footprint_p75,pace_binding_predicted_pct,pace_binding_predicted_pct_min,pace_binding_predicted_pct_max,pace_binding_counted_pct,pace_binding_counted_pct_min,pace_binding_counted_pct_max,kv_pool_tokens,kv_pool_source,sharing_ratio_s,sharing_ratio_s_min,sharing_ratio_s_max,rho_prefill_per_output_token,rho_min,rho_max,c0_ms,c_kv_ms_per_token,c_n_ms_per_request,prefill_rate_tok_per_ms,n_repeats,n_instance_scrapes,n_sole_infeasible_evals,load_window_s,band_definition,scoring_rule
"4 x Llama-3.1-70B, TP=2",70B x4,57,5768.63,2468.75,9241.29,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,57.5,5673.39,2432.06,9079.95,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,58,5581.24,2396.44,8924.15,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,58.5,5492.04,2361.84,8773.6,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,59,5405.64,2328.24,8628.05,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,59.5,5321.92,2295.57,8487.25,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,60,5240.75,2263.81,8350.97,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,60.5,5162.03,2232.92,8219,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,61,5085.63,2202.86,8091.14,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,61.5,5011.46,2173.6,7967.19,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,62,4939.42,2145.1,7846.98,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,62.5,4869.42,2117.34,7730.35,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,63,4801.39,2090.29,7617.13,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,63.5,4735.22,2063.93,7507.18,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,64,4670.86,2038.22,7400.36,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,64.5,4608.22,2013.14,7296.54,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,65,4547.23,1988.67,7195.59,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,65.5,4487.85,1964.79,7097.39,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,66,4429.99,1941.48,7001.84,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,66.5,4373.6,1918.71,6908.83,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,67,4318.64,1896.47,6818.26,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,67.5,4265.03,1874.75,6730.03,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,68,4212.75,1853.51,6644.05,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,68.5,4161.72,1832.75,6560.25,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,69,4111.92,1812.45,6478.53,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,69.5,4063.3,1792.59,6398.82,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,70,4015.81,1773.16,6321.05,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,70.5,3969.42,1754.15,6245.15,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,71,3924.09,1735.55,6171.05,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,71.5,3879.79,1717.33,6098.68,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,72,3836.47,1699.5,6028,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,72.5,3794.11,1682.03,5958.93,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,73,3752.68,1664.91,5891.43,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,73.5,3712.14,1648.14,5825.44,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,74,3672.46,1631.7,5760.91,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,74.5,3633.63,1615.59,5697.8,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,75,3595.61,1599.8,5636.05,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,75.5,3558.37,1584.31,5575.63,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,76,3521.9,1569.11,5516.49,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,76.5,3486.17,1554.21,5458.59,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,77,3451.16,1539.59,5401.9,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,77.5,3416.84,1525.23,5346.37,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,78,3383.2,1511.15,5291.97,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,78.5,3350.21,1497.32,5238.66,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,79,3317.87,1483.74,5186.42,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,79.5,3286.14,1470.41,5135.21,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,80,3255.01,1457.31,5085,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,80.5,3224.46,1444.45,5035.77,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,81,3194.49,1431.81,4987.48,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,81.5,3165.06,1419.39,4940.1,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,82,3136.18,1407.18,4893.62,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,82.5,3107.81,1395.18,4848,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
