arm,run,series,minute,value,n_requests,engine_port,attainment_window_s
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.0040,69.6867,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.0206,71.8911,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.0373,72.3123,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.0540,74.4887,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.0706,90.9429,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.0873,147.9687,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.1040,106.8059,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.1206,67.8305,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.1373,49.5187,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.1540,49.7884,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.1706,55.1725,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.1873,56.3879,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.2040,57.1149,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.2206,56.8144,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.2373,58.8979,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.2540,74.1546,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.2706,75.9484,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.2873,101.3310,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.3040,93.1386,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.3206,100.3124,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.3373,69.1025,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.3540,65.9493,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.3706,63.1054,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.3873,68.3351,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.4040,80.4842,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.4206,91.0226,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.4373,83.4100,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.4540,65.4560,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.4706,54.4907,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.4873,57.4682,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.5040,59.3232,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.5206,63.9156,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.5373,83.1905,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.5540,107.6015,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.5706,124.2764,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.5873,80.9915,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.6040,77.2707,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.6206,85.3779,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.6373,99.9399,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.6540,75.8540,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.6706,64.1987,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.6873,63.0394,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.7040,79.5643,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.7206,71.4279,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.7373,75.5596,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.7540,60.0848,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.7706,66.7541,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.7873,74.8519,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.8040,72.2969,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.8206,77.7909,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.8373,58.7735,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.8540,54.5104,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.8706,52.9913,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.8873,54.2715,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.9040,66.7961,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.9206,73.0005,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.9373,77.4094,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.9540,71.3119,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.9706,87.0146,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,39.9873,156.7866,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.0040,378.5585,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.0206,168.0688,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.0373,134.6386,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.0540,133.1161,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.0706,125.6416,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.0873,117.7404,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.1040,111.6441,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.1206,138.0951,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.1373,136.4827,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.1540,85.8575,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.1706,74.0361,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.1873,82.9247,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.2040,120.7024,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.2206,162.5921,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.2373,138.8683,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.2540,106.4693,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.2706,107.7274,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.2873,82.1778,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.3040,71.4770,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.3206,69.6879,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.3373,83.8762,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.3540,93.5285,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.3706,97.5214,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.3873,87.7015,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.4040,96.1091,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.4206,80.8396,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.4373,81.4729,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.4540,86.4356,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.4706,88.0983,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.4873,84.0779,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.5040,71.7341,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.5206,76.7326,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.5373,77.1550,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.5540,92.1020,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.5706,98.7233,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.5873,87.4226,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.6040,86.3892,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.6206,80.5366,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.6373,98.9507,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.6540,98.4355,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.6706,108.1410,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.6873,106.9927,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.7040,102.8941,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.7206,92.3160,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.7373,92.4284,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.7540,101.8547,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.7706,115.8173,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.7873,119.5496,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.8040,103.5025,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.8206,99.6817,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.8373,82.1048,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.8540,86.2864,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.8706,91.5490,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.8873,111.5391,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.9040,110.2799,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.9206,93.8213,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.9373,84.4074,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.9540,92.2541,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.9706,98.5153,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,40.9873,95.7704,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.0040,79.9686,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.0206,79.2476,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.0373,78.8622,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.0540,83.8788,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.0706,85.7425,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.0873,83.5365,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.1040,86.9428,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.1206,85.1446,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.1373,89.3915,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.1540,98.2585,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.1706,101.0597,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.1873,123.3605,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.2040,108.3302,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.2206,102.6040,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.2373,102.2055,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.2540,115.7879,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.2706,111.9525,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.2873,86.9965,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.3040,84.2109,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.3206,93.1801,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.3373,95.9645,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.3540,82.1817,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.3706,76.6999,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.3873,74.8079,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.4040,67.8652,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.4206,70.1492,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.4373,82.6685,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.4540,80.1984,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.4706,65.5632,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.4873,60.3264,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.5040,70.1365,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.5206,100.4657,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.5373,80.7772,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.5540,76.9196,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.5706,69.8857,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.5873,84.7700,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.6040,87.6035,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.6206,89.7979,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.6373,72.3133,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.6540,74.9899,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.6706,64.8452,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.6873,67.5817,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.7040,59.3209,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.7206,74.6554,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.7373,78.0248,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.7540,90.3978,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.7706,63.2527,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.7873,58.1588,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.8040,57.2751,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.8206,78.4941,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.8373,78.1342,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.8540,62.7875,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.8706,51.6775,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.8873,51.6030,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.9040,49.6392,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.9206,51.8311,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.9373,61.0321,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.9540,64.7488,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.9706,50.3208,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,41.9873,41.6194,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,42.0040,44.4224,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,42.0206,53.9280,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,42.0373,58.0344,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,42.0540,72.7392,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,42.0706,61.0998,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,42.0873,62.5153,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,42.1040,49.1702,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,42.1206,48.3082,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,42.1373,43.1307,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,42.1540,42.8994,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,42.1706,46.3624,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,42.1873,60.6678,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,42.2040,61.1287,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,42.2206,53.4779,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,42.2373,44.6363,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,42.2540,51.8323,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,42.2706,52.1373,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,42.2873,55.1798,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,42.3040,42.5673,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,42.3206,39.7272,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,42.3373,34.7186,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,42.3540,38.0304,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,42.3706,36.9724,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,42.3873,44.0172,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,42.4040,42.1788,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,42.4206,63.9162,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,42.4373,57.7547,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,42.4540,55.3308,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,42.4706,38.4690,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,42.4873,37.3427,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,42.5040,42.9776,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,42.5206,63.7930,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,inter_token_latency_ms,42.5373,78.4844,,8002,15.0000
