panel,series,x_minutes,value,n_requests,attainment_window_s,run,engine_port
a,kv_cache_usage_pct,39.83730,92.82111,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,39.85397,93.06475,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,39.87064,92.24357,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,39.88730,92.63148,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,39.90397,91.84512,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,39.92064,91.79520,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,39.93730,92.58844,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,39.95397,90.83750,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,39.97064,89.76631,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,39.98730,92.36635,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.00397,94.95657,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.02064,97.02832,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.03730,94.34386,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.05397,95.46550,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.07064,97.39543,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.08730,94.45543,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.10397,95.66915,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.12064,97.33074,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.13730,97.45364,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.15397,98.32846,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.17064,97.37774,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.18730,95.72734,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.20397,96.62847,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.22064,96.30107,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.23730,96.48135,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.25397,96.46948,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.27064,95.89665,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.28730,97.65050,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.30397,98.23884,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.32064,97.29523,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.33730,97.65343,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.35397,98.79936,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.37064,97.26162,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.38730,98.27972,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.40397,98.16280,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.42064,98.56136,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.43730,98.74753,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.45397,97.65916,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.47064,98.00891,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.48730,97.82267,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.50397,97.78368,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.52064,97.90555,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.53730,98.82090,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.55397,98.99345,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.57064,98.12298,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.58730,98.91390,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.60397,98.33548,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.62064,97.68002,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.63730,99.23277,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.65397,97.99851,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.67064,99.42513,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.68730,99.76316,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.70397,99.88462,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.72064,99.83156,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.73730,99.96185,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.75397,99.06943,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.77064,99.35816,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.78730,99.71885,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.80397,99.95058,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.82064,99.64647,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.83730,99.85502,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.85397,99.90570,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.87064,99.96127,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.88730,99.95989,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.90397,99.84118,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.92064,99.39141,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.93730,99.81361,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.95397,99.91054,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.97064,99.56584,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,40.98730,99.16725,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.00397,99.68452,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.02064,99.03548,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.03730,99.69968,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.05397,99.87720,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.07064,99.42927,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.08730,99.54319,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.10397,99.84935,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.12064,99.17149,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.13730,99.61713,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.15397,99.04874,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.17064,99.63861,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.18730,99.93657,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.20397,99.96886,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.22064,99.92794,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.23730,99.93340,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.25397,99.78689,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.27064,99.86813,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.28730,99.50516,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.30397,99.27938,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.32064,99.76885,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.33730,99.84695,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.35397,99.92860,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.37064,99.50262,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.38730,99.72878,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.40397,98.35839,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.42064,97.26536,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.43730,96.59241,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.45397,97.16027,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.47064,95.78903,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.48730,92.16218,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.50397,91.16218,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.52064,90.59801,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.53730,90.61631,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.55397,89.35117,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.57064,89.06109,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.58730,89.30896,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.60397,89.23499,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.62064,88.92094,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.63730,89.80765,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.65397,86.56982,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.67064,87.54212,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.68730,87.45531,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.70397,86.62633,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.72064,85.38796,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.73730,86.52270,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.75397,85.55670,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.77064,84.83244,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.78730,81.55892,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.80397,79.02719,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.82064,80.81639,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.83730,80.21374,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.85397,76.49824,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.87064,74.10411,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.88730,73.27677,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.90397,72.10229,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.92064,69.68203,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.93730,69.09612,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.95397,68.09943,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.97064,67.13922,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,41.98730,64.95898,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.00397,63.29458,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.02064,62.07766,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.03730,61.86896,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.05397,62.06245,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.07064,62.99505,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.08730,60.85277,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.10397,59.43826,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.12064,60.14186,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.13730,60.14995,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.15397,59.12817,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.17064,59.88767,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.18730,59.78117,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.20397,59.83652,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.22064,60.04675,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.23730,58.84780,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.25397,56.86278,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.27064,57.21418,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.28730,55.91743,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.30397,55.48402,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.32064,53.98370,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.33730,52.90197,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.35397,50.54888,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.37064,49.72069,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.38730,47.03248,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.40397,47.64904,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.42064,46.86652,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.43730,47.70081,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.45397,46.60371,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.47064,46.53314,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.48730,45.31855,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.50397,44.37147,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.52064,46.14750,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.53730,47.40005,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.55397,47.54754,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.57064,49.29668,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.58730,48.58076,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.60397,49.19456,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.62064,49.13735,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.63730,49.14097,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.65397,49.95949,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.67064,49.27118,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.68730,50.16410,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.70397,52.13860,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.72064,52.63576,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.73730,52.94418,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.75397,52.85579,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.77064,52.71092,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.78730,52.40427,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.80397,53.82079,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.82064,55.95803,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.83730,56.90967,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.85397,57.26923,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.87064,58.65038,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.88730,60.44053,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.90397,61.11915,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.92064,60.84707,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.93730,60.46857,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.95397,60.84512,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.97064,62.34105,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,42.98730,62.93533,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.00397,63.98950,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.02064,62.00763,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.03730,62.40220,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.05397,61.90793,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.07064,63.33676,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.08730,63.85921,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.10397,64.04686,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.12064,64.88288,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.13730,65.94418,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.15397,67.12910,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.17064,67.64720,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.18730,67.85619,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.20397,68.58692,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.22064,69.25111,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.23730,69.67570,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.25397,69.19364,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.27064,69.66395,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.28730,70.46644,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.30397,71.07984,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.32064,70.62450,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.33730,71.22936,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.35397,71.58774,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.37064,73.01853,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.38730,73.73915,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.40397,73.81953,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.42064,75.58181,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.43730,75.31638,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.45397,76.59468,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.47064,76.14765,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.48730,75.61427,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.50397,76.27997,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.52064,76.43034,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.53730,78.83384,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.55397,79.36506,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.57064,78.55260,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.58730,77.59242,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.60397,76.79761,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.62064,78.06467,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.63730,77.64902,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.65397,77.85511,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.67064,79.19852,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.68730,79.84562,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.70397,80.18507,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.72064,82.33430,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.73730,84.54811,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.75397,86.63576,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.77064,85.34097,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.78730,85.81389,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.80397,85.02023,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.82064,83.74500,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.83730,83.20723,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.85397,84.00068,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.87064,83.61640,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.88730,84.71112,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.90397,83.16830,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.92064,83.61726,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.93730,84.78031,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.95397,84.43470,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.97064,85.15522,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,43.98730,84.13661,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,44.00397,82.93811,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,44.02064,83.77135,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,44.03730,83.37848,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,44.05397,84.07924,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,44.07064,84.95642,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,44.08730,85.32685,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,44.10397,85.98788,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,44.12064,85.56871,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,44.13730,84.06116,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,44.15397,81.86465,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,44.17064,80.78800,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,44.18730,80.12001,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,44.20397,79.27670,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,44.22064,80.37297,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,44.23730,80.49549,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,44.25397,80.08950,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,44.27064,79.29875,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,44.28730,78.05084,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,44.30397,79.29941,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,44.32064,79.54702,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,44.33730,76.85884,,,260831_2346_exp109r1_slot75_shift,8002
a,kv_cache_usage_pct,44.35397,77.56796,,,260831_2346_exp109r1_slot75_shift,8002
