panel,series,x_hours,value,x_minutes,n_requests,attainment_window_s,panel_bc_run,panel_bc_engine_port
a,arrival_rate_norm,4.91667,0.21726,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,4.93333,0.24964,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,4.95000,0.22842,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,4.96667,0.21826,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,4.98333,0.22688,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.00000,0.25682,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.01667,0.25196,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.03333,0.22931,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.05000,0.26014,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.06667,0.22511,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.08333,0.22699,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.10000,0.25660,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.11667,0.24710,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.13333,0.22654,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.15000,0.25130,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.16667,0.24555,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.18333,0.26533,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.20000,0.24865,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.21667,0.24544,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.23333,0.24644,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.25000,0.21240,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.26667,0.25870,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.28333,0.25406,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.30000,0.25539,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.31667,0.23096,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.33333,0.21726,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.35000,0.25649,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.36667,0.25704,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.38333,0.25086,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.40000,0.25771,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.41667,0.25594,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.43333,0.26191,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.45000,0.24599,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.46667,0.26743,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.48333,0.24544,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.50000,0.26865,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.51667,0.26412,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.53333,0.30324,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.55000,0.25638,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.56667,0.26113,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.58333,0.24102,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.60000,0.26147,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.61667,0.25727,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.63333,0.27141,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.65000,0.26854,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.66667,0.26412,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.68333,0.26975,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.70000,0.27020,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.71667,0.27086,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.73333,0.26787,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.75000,0.28931,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.76667,0.30224,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.78333,0.26655,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.80000,0.27826,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.81667,0.26566,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.83333,0.26434,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.85000,0.28810,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.86667,0.31285,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.88333,0.28202,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.90000,0.30633,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.91667,0.26743,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.93333,0.26765,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.95000,0.26113,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.96667,0.26379,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,5.98333,0.23771,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.00000,0.27428,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.01667,0.31440,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.03333,0.26390,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.05000,0.30534,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.06667,0.27804,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.08333,0.28931,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.10000,0.33087,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.11667,0.28500,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.13333,0.27053,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.15000,0.31396,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.16667,0.29097,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.18333,0.29241,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.20000,0.24732,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.21667,0.29241,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.23333,0.31661,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.25000,0.29473,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.26667,0.30059,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.28333,0.28456,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.30000,0.28346,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.31667,0.24467,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.33333,0.30346,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.35000,0.28810,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.36667,0.30921,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.38333,0.30523,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.40000,0.31484,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.41667,0.31020,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.43333,0.30677,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.45000,0.28191,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.46667,0.28920,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.48333,0.27108,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.50000,0.32965,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.51667,0.33949,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.53333,0.38280,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.55000,0.33518,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.56667,0.30025,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.58333,0.33893,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.60000,0.35827,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.61667,0.34446,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.63333,0.35186,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.65000,0.28998,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.66667,0.30578,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.68333,0.34976,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.70000,0.36313,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.71667,0.35805,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.73333,0.32611,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.75000,0.32191,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.76667,0.35230,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.78333,0.36369,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.80000,0.38932,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.81667,0.35805,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.83333,0.39264,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.85000,0.43176,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.86667,0.40225,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.88333,0.36446,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.90000,0.38524,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.91667,0.35153,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.93333,0.39297,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.95000,0.34147,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.96667,0.39253,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,6.98333,0.39430,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.00000,0.40977,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.01667,0.34501,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.03333,0.41397,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.05000,0.45839,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.06667,0.40347,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.08333,0.40778,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.10000,0.42005,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.11667,0.43375,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.13333,0.38745,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.15000,0.39806,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.16667,0.40502,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.18333,0.44447,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.20000,0.45287,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.21667,0.43651,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.23333,0.43287,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.25000,0.43706,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.26667,0.46513,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.28333,0.44458,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.30000,0.43187,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.31667,0.40424,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.33333,0.44325,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.35000,0.44171,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.36667,0.43740,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.38333,0.41806,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.40000,0.47099,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.41667,0.49464,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.43333,0.49729,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.45000,0.47077,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.46667,0.48127,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.48333,0.47033,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.50000,0.49221,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.51667,0.42436,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.53333,0.45530,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.55000,0.47486,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.56667,0.47364,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.58333,0.48381,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.60000,0.48779,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.61667,0.50735,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.63333,0.45629,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.65000,0.49740,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.66667,0.53531,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.68333,0.53188,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.70000,0.46547,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.71667,0.47055,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.73333,0.46513,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.75000,0.50812,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.76667,0.49740,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.78333,0.52094,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.80000,0.46690,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.81667,0.42800,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.83333,0.47011,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.85000,0.44082,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.86667,0.47718,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.88333,0.46491,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.90000,0.47353,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.91667,0.45640,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.93333,0.45895,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.95000,0.50635,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.96667,0.50624,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,7.98333,0.46867,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.00000,0.47762,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.01667,0.50658,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.03333,0.54978,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.05000,0.55962,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.06667,0.49674,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.08333,0.54702,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.10000,0.51718,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.11667,0.49906,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.13333,0.52746,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.15000,0.48337,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.16667,0.53122,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.18333,0.53000,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.20000,0.55542,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.21667,0.50923,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.23333,0.53354,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.25000,0.55089,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.26667,0.54050,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.28333,0.53763,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.30000,0.53862,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.31667,0.45497,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.33333,0.49376,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.35000,0.52558,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.36667,0.48580,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.38333,0.49342,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.40000,0.49077,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.41667,0.51000,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.43333,0.50215,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.45000,0.52370,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.46667,0.57730,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.48333,0.52857,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.50000,0.56879,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.51667,0.55686,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.53333,0.57299,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.55000,0.57575,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.56667,0.54702,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.58333,0.60670,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.60000,0.57774,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.61667,0.56791,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.63333,0.53288,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.65000,0.52271,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.66667,0.52050,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.68333,0.56890,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.70000,0.63156,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.71667,0.54360,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.73333,0.55863,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.75000,0.61499,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.76667,0.57498,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.78333,0.59542,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.80000,0.59487,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.81667,0.59973,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.83333,0.60460,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.85000,0.58161,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.86667,0.62029,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.88333,0.61642,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.90000,0.62084,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.91667,0.54879,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.93333,0.58106,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.95000,0.59587,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.96667,0.64095,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,8.98333,0.60880,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,9.00000,0.61156,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,9.01667,0.67521,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,9.03333,0.61576,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,9.05000,0.60504,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,9.06667,0.62825,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,9.08333,0.61045,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,9.10000,0.61090,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,9.11667,0.63001,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,9.13333,0.58725,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,9.15000,0.52746,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,9.16667,0.54028,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,9.18333,0.57023,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,9.20000,0.55608,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,9.21667,0.60371,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,9.23333,0.56901,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,9.25000,0.55907,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,9.26667,0.54282,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,9.28333,0.63477,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,9.30000,0.66129,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,9.31667,0.61090,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,9.33333,0.63510,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,9.35000,0.67333,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,9.36667,0.66770,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,9.38333,0.63631,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,9.40000,0.63344,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,9.41667,0.64394,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,9.43333,0.63941,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,9.45000,0.59067,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,9.46667,0.62681,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,9.48333,0.56879,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,9.50000,0.64129,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,9.51667,0.59830,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,9.53333,0.61609,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,9.55000,0.57222,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,9.56667,0.55851,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,9.58333,0.56459,,,,260831_2346_exp109r1_slot75_shift,8002
